,0,1,2,3,4,5,6,7,8,9
0,0.11022735,0.13257673,0.08839192,0.07396825,0.17107302,0.09517805,0.038857803,0.16883054,0.33963373,0.59550864
1,0.042259105,0.007475361,0.09178513,0.025609717,0.011015728,0.13116804,0.21208447,0.10476974,0.10383499,0.3830397
2,0.008270457,0.046320975,0.080353744,0.009965345,0.04637616,0.014117613,0.08772158,0.006195456,0.17038955,0.3293695
3,0.07063409,0.022208184,0.029643282,0.14533204,0.06835098,0.1138365,0.07181511,0.1314953,0.12760311,0.24710992
4,0.25505129,0.23904794,0.14692912,0.23714185,0.13936518,0.3985374,0.22552638,0.1757813,0.2335639,0.4601924
5,0.08194109,0.06399012,0.045002677,0.044518664,0.068621755,0.11073011,0.08072749,0.03594753,0.2003336,0.45629048
6,0.011076778,0.17383632,0.0278816,0.10622151,0.11095402,0.07103592,0.017544895,0.022948861,0.23999181,0.5520285
7,0.21753025,0.063517965,0.13907568,0.06699118,0.12938876,0.29625008,0.1883044,0.07768488,0.1825892,0.48848408
8,0.03488908,0.036372945,0.024173863,0.01480338,0.02494865,0.03273931,0.004379332,0.057144895,0.1575674,0.3433352
9,0.118543394,0.017571606,0.0133882165,0.03804832,0.06882041,0.030134276,0.007893063,0.057822168,0.3744024,0.49752632
10,0.11761029,0.07685098,0.15078464,0.16905731,0.2872427,0.15296414,0.018556744,0.032187864,0.15341526,0.42537558
11,0.052317135,0.09271355,8.660555e-05,0.12446544,0.06500098,0.07143964,0.06456548,0.12851912,0.24027306,0.35541442
12,0.120086975,0.13030198,0.14366186,0.061094195,0.16943327,0.18478844,0.16458106,0.045733005,0.26995313,0.46516407
13,0.14266673,0.12883645,0.076852165,0.052092075,0.12307637,0.07909712,0.056381524,0.12843621,0.19792917,0.3529728
14,0.16992825,0.042697042,0.11204065,0.13918789,0.15892035,0.22712876,0.18396994,0.21988192,0.22348063,0.4427955
15,0.077267565,0.062785745,0.05272279,0.14764531,0.08390146,0.05861536,0.029533654,0.016655669,0.39943743,0.41504595
16,0.0049731806,0.050271884,0.07800939,0.07912589,0.006037563,0.098364696,0.02661255,0.17642471,0.06252381,0.25829586
17,0.15473089,0.10032078,0.11048392,0.075919434,0.13994767,0.18780008,0.06952195,0.092893645,0.14303565,0.3467261
18,0.12001323,0.05343557,0.15660977,0.14635676,0.16587251,0.10883492,0.094371855,0.018087,0.19413912,0.47936624
19,0.20547199,0.17191927,0.15531048,0.12027134,0.16038433,0.27429098,0.23390475,0.15408167,0.30722833,0.40793994
20,0.11121086,0.059021942,0.016683392,0.04947844,0.1713515,0.21654814,0.10696104,0.03430614,0.22374484,0.38218564
21,0.11085016,0.20373845,0.14903298,0.088897094,0.14403771,0.3144037,0.17620555,0.19004694,0.2494311,0.52512205
22,0.106709674,0.1067066,0.16952834,0.07712354,0.06250632,0.08205792,0.09351471,0.14133427,0.19565883,0.44446576
23,0.1313775,0.08014217,0.1058953,0.1242297,0.30997673,0.29493782,0.22567026,0.082250744,0.2634149,0.58021754
24,0.1633094,0.11250027,0.18430594,0.31885403,0.33298433,0.23010564,0.10856831,0.14496052,0.19263953,0.5001312
25,0.2490581,0.21214315,0.23207608,0.34327024,0.3473019,0.24422407,0.21289206,0.07263732,0.14799112,0.469403
26,0.12158423,0.05805254,0.06856207,0.08971727,0.045004927,0.12833785,0.035508946,0.005981952,0.26645064,0.28130072
27,0.099111825,0.1285063,0.008548468,0.07313336,0.05287922,0.09655368,0.034243703,0.074708015,0.06471807,0.28077966
28,0.13654646,0.18398556,0.012851171,0.015095592,0.08393864,0.11032453,0.017032623,0.028185964,0.19541651,0.5220511
29,0.21234111,0.04710403,0.05627068,0.020649925,0.048159458,0.24886328,0.044598714,0.12799908,0.11902234,0.38366115
30,0.08342103,0.08593614,0.08161693,0.15981436,0.15008073,0.21071014,0.035755113,0.06345931,0.16216934,0.42715004
31,0.124108836,0.06856631,0.026088104,0.14896505,0.027722105,0.09229097,0.0460487,0.011110842,0.057525307,0.38299635
0,0.23472762,0.12502137,0.0430585,0.088181466,0.11764432,0.052127033,0.03530994,0.05066812,0.26223397,0.37441474
1,0.23133217,0.295638,0.23546758,0.43823165,0.28821802,0.36175802,0.34711966,0.26476339,0.24207368,0.61366016
2,0.08205935,0.0006704405,0.077421315,0.07297088,0.012627795,0.020584524,0.104083955,0.058537185,0.12782413,0.3962751
3,0.21171625,0.06936622,0.18427658,0.09602454,0.15101787,0.16499507,0.14081824,0.04614055,0.16712669,0.36163464
4,0.14754534,0.096605964,0.048786476,0.07085675,0.16819118,0.031159788,0.028353214,0.06431666,0.29921845,0.49570373
5,0.13529876,0.13422488,0.054151297,0.09080113,0.06515343,0.15907584,0.23169872,0.061759837,0.26852933,0.25042585
6,0.17182341,0.05448837,0.035241745,0.05010484,0.0007171184,0.047775105,0.081435114,0.07025088,0.09539151,0.40063614
7,0.05664447,0.058556058,0.02525767,0.056277588,0.003763646,0.00773108,0.01917243,0.04637441,0.24425331,0.46349865
8,0.111225836,0.14003536,0.09792068,0.018391162,0.08582927,0.0074384212,0.0033195019,0.18095766,0.14963028,0.43266267
9,0.045440935,0.032118633,0.003848657,0.09513256,0.138616,0.0038979203,0.086738184,0.008760393,0.18739797,0.34659618
10,0.19939914,0.16828695,0.24411681,0.24263036,0.3182615,0.27307615,0.25339413,0.23358445,0.25630236,0.5209522
11,0.17878062,0.14879271,0.0012449473,0.14868885,0.1917439,0.2672935,0.12522636,0.024648324,0.11539742,0.40488887
12,0.27062082,0.2585311,0.11261531,0.32673925,0.31989205,0.3370522,0.22018874,0.21801129,0.25331962,0.5828787
13,0.14135724,0.08392483,0.07368898,0.08319494,0.072246246,0.30457732,0.1367372,0.07346204,0.23955196,0.479427
14,0.16000095,0.16949594,0.13084038,0.105201885,0.16211145,0.23875353,0.054015458,0.037440658,0.1319339,0.45744973
15,0.1844331,0.1434415,0.16897929,0.17434151,0.28943965,0.3194424,0.22713068,0.084220886,0.15782835,0.40027454
16,0.055833854,0.15682998,0.165485,0.013505653,0.17895831,0.24401999,0.26363742,0.08485085,0.20559481,0.5421202
17,0.0640259,0.08424549,0.12095139,0.050387584,0.008807965,0.03249383,0.024464875,0.060782835,0.21211845,0.4190391
18,0.07865199,0.10281757,0.028289221,0.09104347,0.047050446,0.038897336,0.033811063,0.073741585,0.22461534,0.53563994
19,0.028352425,0.074368134,0.0874586,0.076650485,0.017564766,0.22429833,0.014022693,0.07285975,0.18325931,0.3640152
20,0.20406532,0.071099766,0.21180853,0.19266598,0.18677448,0.27127758,0.23461437,0.10090688,0.14161766,0.51525307
21,0.047242776,0.16382386,0.15002955,0.056100696,0.16336302,0.17285469,0.15650365,0.018144846,0.16507179,0.54635423
22,0.19522542,0.10601487,0.008500412,0.11721593,0.086658165,0.22181466,0.067597136,0.08666895,0.16897082,0.3907332
23,0.106933706,0.08196632,0.023212701,0.03984846,0.04482113,0.008152813,0.06292179,0.039729834,0.21308413,0.5286165
24,0.11293599,0.047145627,0.019924447,0.03498918,0.09668278,0.1553486,0.07988989,0.07692079,0.12217271,0.39163563
25,0.1281504,0.19882017,0.0650107,0.16931058,0.057939053,0.15291113,0.08683187,0.15546522,0.24981645,0.6281933
26,0.0061946437,0.17863357,0.07039899,0.06501335,0.12269972,0.07521829,0.07396883,0.07074797,0.4107261,0.554134
27,0.101843275,0.06217023,0.20626247,0.14913139,0.28450173,0.250451,0.011048198,0.014158979,0.14761937,0.47226527
28,0.21680757,0.18062699,0.22292498,0.2845714,0.32232088,0.22646838,0.17285365,0.21681213,0.3668963,0.57481897
29,0.13487342,0.09226384,0.22595468,0.22172366,0.20061176,0.28285408,0.009819627,0.024811834,0.21417582,0.60748285
30,0.123464875,0.11309747,0.034097083,0.08937186,0.06960678,0.046880275,0.049078733,0.102056,0.272735,0.5191428
31,0.10832196,0.0515157,0.10090963,0.12707849,0.15007819,0.1693396,0.04679191,0.04315114,0.1227968,0.4419474
0,0.2789027,0.17866376,0.25683302,0.34458184,0.41374153,0.2927969,0.264335,0.18180129,0.390095,0.6043405
1,0.090256445,0.07141549,0.04551252,0.09889954,0.06553355,0.08122116,0.12176448,0.06849307,0.26270497,0.55644923
2,0.088315636,0.0122460425,0.0043214783,0.18513927,0.09971361,0.0005989671,0.12255372,0.18911722,0.09394711,0.25144315
3,0.2165823,0.14555146,0.12919524,0.02979204,0.106704466,0.22668633,0.0697498,0.123040944,0.28010377,0.40483084
4,0.038545497,0.13198707,0.028277054,0.02982609,0.01970715,0.014694452,0.17654333,0.037988037,0.36173022,0.43075728
5,0.10512642,0.00996381,0.05539576,0.18991813,0.13382918,0.03973264,0.007979579,0.18481252,0.21374889,0.21481995
6,0.108346276,0.12706447,0.06243077,0.06418531,0.01629804,0.09664412,0.028119743,0.06557205,0.19927871,0.36427656
7,0.076809205,0.050411686,0.034441464,0.015559271,0.025540225,0.061978966,0.054073036,0.021823362,0.23461495,0.36057392
8,0.10568691,0.11527409,0.099946335,0.02223228,0.009165004,0.054388106,0.15982017,0.089688495,0.3446861,0.4105989
9,0.21567312,0.2409418,0.11278931,0.29624403,0.25531667,0.42635733,0.24870506,0.21738979,0.18785936,0.5623042
10,0.2344692,0.29491368,0.2393226,0.40887928,0.29903603,0.3113222,0.10738182,0.26074323,0.25322938,0.54200435
11,0.057676435,0.112839624,0.050204903,0.05005361,0.09504162,0.09105161,0.04747626,0.0907321,0.10432452,0.5127046
12,0.1437608,0.0585533,0.08332292,0.07565746,0.0023509562,0.07618618,0.13760883,0.059136182,0.18483531,0.5262112
13,0.19384271,0.07050813,0.2431066,0.15286927,0.229569,0.08321348,0.14068708,0.08793214,0.12394583,0.5245374
14,0.09895703,0.17230292,0.05386483,0.013765827,0.04781811,0.08778097,0.07897681,0.06077355,0.2241706,0.40339997
15,0.03970232,0.073599495,0.016358964,0.0024400353,0.034612074,0.10307963,0.16848595,0.03499055,0.35780704,0.45148483
16,0.23010151,0.24880081,0.15696874,0.20192787,0.10608467,0.43599468,0.18878064,0.19336212,0.2867826,0.48380533
17,0.12206015,0.10895775,0.14970493,0.033837423,0.19203693,0.29469368,0.34032494,0.13415381,0.27440086,0.4703771
18,0.11815801,0.16895407,0.17531988,0.09986128,0.13080046,0.23638752,0.2211105,0.13435927,0.2623482,0.55126494
19,0.1274594,0.002943404,0.059217066,0.005251959,0.071928754,0.1043154,0.014584959,0.024454653,0.22321227,0.5329599
20,0.16829693,0.019035809,0.045601152,0.022455275,0.02116698,0.06940055,0.15359122,0.14246619,0.21359919,0.3278592
21,0.2531154,0.24383658,0.20121512,0.2714162,0.31242114,0.35900694,0.21787108,0.08061285,0.092490226,0.43938076
22,0.13632755,0.12353719,0.10187468,0.064566806,0.12578201,0.13568807,0.11537218,0.14548923,0.17025569,0.4615634
23,0.16602245,0.095774665,0.11500479,0.20756353,0.22788353,0.19365701,0.08058074,0.17094046,0.07713714,0.5093291
24,0.12840354,0.10307796,0.1422346,0.21479626,0.21015784,0.25774682,0.116504356,0.14163724,0.3248359,0.36520526
25,0.10993849,0.093571804,0.106222376,0.06843521,0.034508646,0.038407803,0.08987719,0.020501137,0.22381547,0.45176548
26,0.05604934,0.16603482,0.042749286,0.10167752,0.04623224,0.08085787,0.11164972,0.10880059,0.14735469,0.3445961
27,0.18125483,0.1606282,0.11478946,0.03089419,0.055830464,0.09199545,0.047162116,0.02599737,0.23159719,0.44300073
28,0.1069076,0.07663106,0.09828862,0.09461479,0.0021380037,0.13058063,0.116772294,0.016352445,0.23885715,0.52209437
29,0.26409757,0.25128737,0.20180376,0.3292418,0.33195317,0.22743961,0.047004044,0.08884907,0.08133617,0.4754019
30,0.14513725,0.14521535,0.12370327,0.09701891,0.14877625,0.08911398,0.020778865,0.13759625,0.13595802,0.52715063
31,0.0133643,0.07893707,0.06217275,0.11716506,0.11396656,0.17564997,0.28440064,0.084297925,0.29008463,0.36284763
0,0.18156105,0.09579224,0.003984347,0.045961425,0.034731254,0.055523217,0.08955264,0.013259828,0.16209283,0.3567398
1,0.055658184,0.018129654,0.07234804,0.14819762,0.1087513,0.02741921,0.110841304,0.033178717,0.02939707,0.45332736
2,0.08052883,0.059807397,0.06935927,0.01960294,0.14040315,0.071516424,0.09043148,0.026600465,0.083482265,0.31141546
3,0.08364937,0.15177582,0.02286794,0.0027726442,0.14087573,0.06746742,0.016493514,0.057670802,0.2581196,0.60794103
4,0.18949518,0.1465334,0.23967236,0.2725584,0.23861629,0.08250189,0.054507226,0.105225086,0.1391905,0.56586486
5,0.0071366057,0.09025021,0.08812589,0.007728979,0.036454864,0.06836997,0.056708843,0.060180545,0.20265043,0.38717532
6,0.10135182,0.1253007,0.083667316,0.07278344,0.053784817,0.07599419,0.052793384,0.14748141,0.46322274,0.52946055
7,0.046031363,0.070112154,0.0017734766,0.1266858,0.0052023977,0.11619991,0.04742305,0.015130967,0.3314215,0.38766894
8,0.092357926,0.14526364,0.014373407,0.021185666,0.056130692,0.061005652,0.041000545,0.059091672,0.115116656,0.255179
9,0.17500877,0.17690498,0.034984298,0.12688333,0.063010335,0.16290799,0.08700201,0.017760187,0.24405265,0.48971695
10,0.07785213,0.06267409,0.014175177,0.023393974,0.08258452,0.15424588,0.3150977,0.081634015,0.2511023,0.46116808
11,0.06642903,0.15541655,0.052282177,0.050575078,0.061561257,0.12821615,0.024958134,0.06453624,0.16324538,0.42618537
12,0.12132103,0.17793056,0.21482703,0.012007654,0.037253574,0.04877664,0.1868585,0.07298337,0.2503794,0.477879
13,0.1405681,0.12640414,0.21495372,0.12228955,0.049487807,0.12225093,0.054035634,0.02614604,0.2464556,0.3354135
14,0.1342757,0.036956415,0.018629715,0.052390687,0.04323905,0.068663746,0.05307357,0.06387083,0.28619272,0.38425106
15,0.012815587,0.0692659,0.03784632,0.09989323,0.0086058825,0.0061252713,0.030687943,0.19256884,0.13493134,0.21891384
16,0.10777771,0.13145268,0.10216846,0.071094915,0.09421612,0.09851842,0.17522506,0.038637727,0.24521792,0.45059052
17,0.23597711,0.13877034,0.23668113,0.28681743,0.3423621,0.3023621,0.14490253,0.09074047,0.28769493,0.5147452
18,0.17051108,0.15920132,0.12458514,0.31590968,0.17744616,0.27344766,0.026422888,0.06385559,0.21519992,0.5194866
19,0.20042226,0.098278575,0.2308537,0.20632878,0.22868101,0.17819458,0.25262332,0.111334234,0.24878421,0.46561483
20,0.04143635,0.024315812,0.09177585,0.019509181,0.04268132,0.19368657,0.182773,0.10687925,0.20297894,0.3582419
21,0.12712044,0.17046505,0.068142265,0.0058885366,0.00067682564,0.14339331,0.033427984,0.029254079,0.12454653,0.4745902
22,0.09773278,0.13777916,0.021002546,0.046482727,0.18912339,0.21518984,0.074205995,0.05729702,0.1734249,0.36810097
23,0.17611551,0.14499125,0.034680687,0.2072331,0.22750252,0.2020661,0.076996416,0.17998591,0.2749009,0.60040176
24,0.10890827,0.03676103,0.13337803,0.16213824,0.23525727,0.23730908,0.13321595,0.13143072,0.24020918,0.43352637
25,0.28119516,0.03380443,0.14549208,0.19692045,0.20545611,0.2695265,0.3038596,0.088508755,0.24457535,0.29719713
26,0.27509898,0.19486332,0.24497794,0.33537465,0.37742287,0.27620277,0.16098168,0.13026637,0.30365354,0.5594164
27,0.23551917,0.12028907,0.14576608,0.11448228,0.1330561,0.09681167,0.034275703,0.09015587,0.2960339,0.33112872
28,0.061636098,0.013043463,0.027544938,0.083579734,0.15637235,0.12130907,0.011845946,0.00057691336,0.14280006,0.5277739
29,0.114612274,0.11658614,0.0052540377,0.006811917,0.08028655,0.14675567,0.1847637,0.09196761,0.25437012,0.38321626
30,0.061937556,0.07598655,0.03894303,0.04084079,0.021293424,0.043042764,0.1579215,0.034148276,0.25150272,0.4605864
31,0.13885203,0.043551356,0.023632385,0.18025112,0.021874689,0.0038832277,0.065637514,0.076755926,0.25014412,0.25734016
0,0.09220917,0.005695045,0.09436033,0.050800204,0.059560873,0.090478,0.070618585,0.0052441955,0.20848303,0.3009371
1,0.05093068,0.15995374,0.09662908,0.06864576,0.16735372,0.149896,0.07841653,0.010392994,0.16352686,0.51515216
2,0.13742676,0.20351468,0.1899781,0.078967616,0.3469313,0.3120403,0.27938902,0.12493834,0.27460673,0.6354198
3,0.14370692,0.02368334,0.03526453,0.011776365,0.04853403,0.048508886,0.018117577,0.017037652,0.37670237,0.36155108
4,0.12691483,0.078134395,0.11324849,0.13605541,0.27496666,0.22767755,0.08648424,0.043461308,0.20082512,0.48763505
5,0.16749012,0.043169208,0.013293266,0.08477696,0.012271509,0.021701619,0.082216576,0.11356819,0.15767375,0.3020692
6,0.08994898,0.088556826,0.15845504,0.046730638,0.1307933,0.08199717,0.034660667,0.05190642,0.1031034,0.37158346
7,0.061430268,0.052301638,0.04208844,0.110013954,0.0014072135,0.08752097,0.15126407,0.1906529,0.3265102,0.3220708
8,0.24299009,0.19055676,0.23421644,0.39164722,0.4097728,0.17312083,0.19367,0.071407974,0.22111875,0.5186763
9,0.022287767,0.06353867,0.021168917,0.059775867,0.09264553,0.067163214,0.033709757,0.039960757,0.3234047,0.3738137
10,0.22790962,0.19252254,0.12099687,0.07978569,0.086920165,0.26687157,0.1792059,0.13659266,0.29700726,0.3973445
11,0.24076639,0.23179102,0.22979206,0.23060173,0.27321973,0.28844064,0.3031187,0.13143572,0.16273397,0.43452486
12,0.06392279,0.118315965,0.02654937,0.05833266,0.063724704,0.0032351464,0.01766482,0.08101411,0.07066375,0.29565963
13,0.09274357,0.0389854,0.11114993,0.08420847,0.027502999,0.059880823,0.12459764,0.06269255,0.12638766,0.46583772
14,0.057876155,0.010191791,0.02439896,0.074337944,0.102988906,0.090790465,0.09396593,0.12393151,0.12528312,0.35189652
15,0.14459506,0.14737026,0.011176564,0.0125722885,0.04739876,0.005956769,0.021627843,0.025628328,0.16358083,0.5117905
16,0.09476936,0.13565522,0.086409986,0.12578626,0.009138495,0.13985935,0.10574651,0.03377852,0.24566379,0.50624514
17,0.063457996,0.13445042,0.13715869,0.091859445,0.15487382,0.25326395,0.06648894,0.003888771,0.19953081,0.41818836
18,0.277358,0.23578815,0.13313597,0.15922302,0.12845632,0.45738792,0.24800543,0.17362994,0.18588868,0.46036065
19,0.20801878,0.10924301,0.222397,0.2222161,0.22713827,0.34970784,0.04168862,0.06337258,0.24635032,0.62079835
20,0.16676235,0.119693495,0.17155975,0.26428246,0.20978428,0.29736495,0.0948292,0.052083284,0.19812182,0.43233135
21,0.1979407,0.1025793,0.15387055,0.0054085255,0.088991806,0.090632886,0.06534013,0.13760881,0.1860173,0.46607056
22,0.1723967,0.06407043,0.023239046,0.065719254,0.014088117,0.1699779,0.12027569,0.051268473,0.15654892,0.3965746
23,0.13134354,0.09508919,0.07512512,0.20036976,0.17286162,0.21142924,0.10909039,0.20799485,0.15974844,0.46549487
24,0.23885764,0.28209043,0.22700998,0.1574229,0.21532708,0.3585362,0.25230062,0.11617547,0.21225944,0.463866
25,0.00736659,0.12045176,0.08113263,0.0067262053,0.08607107,0.1892161,0.042773023,0.059034675,0.21552089,0.35864335
26,0.18743597,0.050839618,0.114244886,0.07535896,0.2664797,0.44929338,0.060259357,0.14408635,0.17850626,0.40314746
27,0.12195457,0.15837583,0.072941855,0.099019036,0.039482936,0.1005615,0.090106964,0.119900376,0.19504845,0.5029836
28,0.19376302,0.15568268,0.19846395,0.17515177,0.21806079,0.31842396,0.08749157,0.008658081,0.27614856,0.6315812
29,0.16107616,0.108164124,0.016611956,0.07713775,0.10634188,0.03622374,0.03788525,0.06886718,0.18177569,0.5297413
30,0.14595869,0.14563704,0.22041702,0.17337224,0.2239911,0.2860408,0.006917268,0.0017416775,0.19572711,0.50069374
31,0.15695757,0.03567349,0.022433557,0.06134683,0.06993849,0.060524106,0.33132625,0.15008861,0.27756327,0.44793627
0,0.1816209,0.25645247,0.17310911,0.4111557,0.30006433,0.32539785,0.23212266,0.22482377,0.23490539,0.6175692
1,0.07662013,0.14880571,0.18294409,0.20435776,0.21254924,0.15528682,0.07498455,0.009453237,0.16509417,0.53964156
2,0.040395737,0.022432856,0.0033657998,0.029415697,0.008980446,0.10838446,0.07776885,0.14236194,0.113776594,0.37463915
3,0.19370544,0.21557543,0.19906572,0.26333395,0.20522939,0.2615522,0.035058558,0.14262035,0.12785691,0.4088265
4,0.1859599,0.090272255,0.070186734,0.02304691,0.023561493,0.21510455,0.13303795,0.021395624,0.24017331,0.37688556
5,0.11415879,0.14464879,0.19534901,0.10304044,0.049400523,0.055354297,0.028315932,0.16003127,0.120874286,0.42012244
6,0.2202675,0.26966456,0.19267052,0.41389412,0.32752448,0.33407325,0.2502652,0.25998935,0.22776389,0.6013308
7,0.14187242,0.1574096,0.07517101,0.19075616,0.11092864,0.06184858,0.13476631,0.073492944,0.2149697,0.541172
8,0.017744016,0.18522963,0.053147912,0.085506424,0.11716737,0.17401305,0.08013037,0.08322424,0.17799369,0.4290036
9,0.061401412,0.18687096,0.14877148,0.03897932,0.18754594,0.17967191,0.17843017,0.040694118,0.1734553,0.55910826
10,0.08172861,0.18967882,0.016719267,0.105354145,0.08581199,0.03995803,0.040670156,0.019965053,0.35131365,0.543987
11,0.12806664,0.110366404,0.08320328,0.06999393,0.2023887,0.32205507,0.06454788,0.052186757,0.20100835,0.43639758
12,0.15571648,0.120076165,0.084261075,0.06887628,0.054118887,0.083140194,0.01013571,0.020118862,0.19106442,0.48165557
13,0.120032474,0.083884336,0.11482683,0.21351208,0.22133043,0.15051174,0.07297465,0.061159164,0.23836294,0.6086962
14,0.10595142,0.27260873,0.13679796,0.15879433,0.13544185,0.29746246,0.13989997,0.15280119,0.29283464,0.6567566
15,0.101587795,0.12781942,0.20285296,0.2332392,0.1912652,0.14566097,0.048591048,0.034442723,0.14806032,0.5157866
16,0.11497277,0.10196872,0.13706556,0.059137687,0.0043461546,0.11295709,0.053925276,0.035382256,0.23291588,0.4876804
17,0.19016734,0.10135267,0.21318555,0.051204443,0.09897639,0.15441757,0.34353757,0.043126643,0.25806573,0.49068582
18,0.04939335,0.117294304,0.13139337,0.23607929,0.19510208,0.33284056,0.018448621,0.018419296,0.19233799,0.4773761
19,0.111120135,0.095470846,0.050697826,0.05130727,0.09346785,0.0081670135,0.06385532,0.028155118,0.18655348,0.29680997
20,0.12605536,0.11785019,0.22145584,0.067943275,0.20886496,0.21548477,0.0064921677,0.07774216,0.1039013,0.58638513
21,0.18963209,0.12923157,0.15687612,0.25992998,0.25727433,0.13394317,0.021339953,0.03344685,0.1326147,0.5112753
22,0.1315228,0.065915145,0.138289,0.050396472,0.14411204,0.21538246,0.07576981,0.18527775,0.13354272,0.3161142
23,0.13738993,0.2464455,0.14679772,0.11601944,0.23874255,0.21211562,0.255123,0.15274999,0.2970688,0.5929303
24,0.080415666,0.12913692,0.04131508,0.03402561,0.061748862,0.12302309,0.08214903,0.060130626,0.11002022,0.43523842
25,0.049122438,0.036411956,0.10681883,0.06694345,0.17658857,0.16070059,0.08454144,0.19262423,0.08904642,0.29726595
26,0.13911518,0.08687791,0.14361912,0.20756556,0.15209484,0.23394306,0.21837264,0.09308283,0.28488886,0.4164759
27,0.08153572,0.0492128,0.024442382,0.22216713,0.087868914,0.11770883,0.11851598,0.19956233,0.19192016,0.1922973
28,0.08462056,0.058851004,0.031932704,0.05718202,0.010591842,0.06533079,0.11875624,0.17475685,0.30803248,0.40553316
29,0.1485424,0.20949987,0.1275813,0.13084029,0.16998093,0.2215676,0.22999269,0.13090032,0.41318426,0.56800747
30,0.10857014,0.106982544,0.075561546,0.10090956,0.024460912,0.21750244,0.0026116222,0.051993832,0.1980815,0.40085456
31,0.20570296,0.15835607,0.14315937,0.1288699,0.19217773,0.20871115,0.22432843,0.123221755,0.40467414,0.55688554
0,0.14468795,0.104366265,0.043985948,0.17315206,0.14608301,0.21643707,0.09797536,0.01578866,0.19065163,0.40608296
1,0.03607378,0.050692447,0.0009868518,0.04820083,0.006594509,0.18276337,0.11458388,0.04215932,0.18942732,0.40412912
2,0.10137406,0.061993018,0.059097104,0.012435913,0.041393228,0.15632418,0.016513139,0.22643964,0.05777374,0.21901987
3,0.081921555,0.085017934,0.035348155,0.108191274,0.023959182,0.041226868,0.010685883,0.041745424,0.18658422,0.29294503
4,0.03710761,0.039798126,0.0032397807,0.068773635,0.04729327,0.0541098,0.106947586,0.08993956,0.2706407,0.28598014
5,0.20192656,0.15523335,0.05180397,0.051016524,0.044638306,0.055037975,0.020601839,0.023821384,0.20251602,0.4619316
6,0.18450746,0.07986004,0.16959757,0.1510508,0.16464601,0.28913495,0.14475812,0.1923828,0.14411703,0.47258165
7,0.18355723,0.14077415,0.22917838,0.14203195,0.23311298,0.18285248,0.047677368,0.12355465,0.14794713,0.6116089
8,0.10475594,0.08328844,0.07638097,0.052552,0.025589198,0.09468666,0.12195307,0.06281999,0.12633336,0.48577154
9,0.20566662,0.1514289,0.2083594,0.28272986,0.24835531,0.0843268,0.01363489,0.015624791,0.077485204,0.5529614
10,0.08985269,0.09955613,0.14449835,0.05522664,0.14902657,0.22006616,0.09047167,0.067123234,0.12773356,0.40691775
11,0.05469606,0.047462106,0.0037810206,0.0055422187,0.067031674,0.041595966,0.016078025,0.098674014,0.35288006,0.47943792
12,0.19137914,0.2810871,0.18647914,0.40543795,0.35196114,0.30305657,0.20147684,0.1732428,0.15716678,0.6363848
13,0.043814205,0.065395795,0.027486496,0.060529187,0.026887968,0.031985193,0.082862586,0.038599193,0.19704342,0.44850639
14,0.3006668,0.21022338,0.22233203,0.40301424,0.42264235,0.30507782,0.2208513,0.18203804,0.1656481,0.50160223
15,0.07778167,0.08868537,0.0005015135,0.04018192,0.09945764,0.013217688,0.012977213,0.031719893,0.22772244,0.47909173
16,0.21295197,0.22473475,0.20607474,0.36836904,0.4241435,0.2636458,0.26437858,0.11660969,0.19117633,0.48035544
17,0.22389081,0.21160108,0.15612423,0.31444138,0.2610364,0.35162568,0.22170642,0.19071648,0.2673334,0.5510809
18,0.059219033,0.1555836,0.009864055,0.119779065,0.008341119,0.024947584,0.012591034,0.009299606,0.32220858,0.52483356
19,0.07753855,0.13311106,0.09276165,0.058405623,0.09202854,0.045760572,0.03759873,0.11923534,0.18013853,0.55746734
20,0.11748703,0.1166994,0.023043782,0.12407629,0.14670007,0.064098,0.11732423,0.027383327,0.19532138,0.48418185
21,0.16173027,0.09505111,0.15253812,0.21297744,0.15438479,0.22255012,0.105964914,0.014430165,0.16812944,0.44077697
22,0.08914446,0.066182,0.11807793,0.11057896,0.050738506,0.027704567,0.13006295,0.043709375,0.18067312,0.19422863
23,0.055892073,0.034707457,0.0643036,0.109865285,0.14781481,0.124193385,0.19888446,0.07774386,0.14300093,0.25460774
24,0.10150082,0.020649038,0.0686265,0.026939183,0.031413212,0.13651401,0.011160299,0.117682904,0.07245579,0.319046
25,0.098542966,0.062263988,0.109614,0.014702484,0.030084386,0.15252903,0.10255334,0.0014291704,0.17201823,0.3695853
26,0.06342869,0.16753492,0.16489613,0.072426006,0.10603799,0.02365908,0.0062541664,0.1033667,0.047136962,0.5015728
27,0.14947699,0.0033921003,0.015437901,0.104403846,0.0078863725,0.07004574,0.03913887,0.11007075,0.20960894,0.31755885
28,0.16569594,0.07578791,0.12823272,0.15631123,0.030621827,0.12910444,0.102721065,0.02810067,0.08404219,0.36450964
29,0.1647884,0.06328987,0.16084313,0.19617902,0.19737126,0.29732704,0.08869007,0.11636996,0.09580505,0.43662333
30,0.23847072,0.09166427,0.1266203,0.16127306,0.22111773,0.32142928,0.25242245,0.04565838,0.20881796,0.5082992
31,0.14943865,0.10815058,0.068493135,0.042205557,0.0052965432,0.022990227,0.097923815,0.06568244,0.25100353,0.5084276
0,0.11397603,0.116023816,0.14356866,0.06749989,0.15869072,0.17643711,0.016292453,0.09389302,0.12008318,0.5654676
